student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
STU0751,7.3,9.0,9.8,6.1,7.0,5.4,9.7,ENFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.9
STU0658,6.4,5.9,5.8,5.3,5.7,5.1,5.9,ESTP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,2.7
STU1867,8.5,6.8,5.8,9.6,8.4,5.7,5.1,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,3.9
STU0235,9.0,5.7,5.8,5.3,8.5,9.5,6.4,ISTJ,Y tế & Sức khỏe,Y học dự phòng,4.8
STU0733,7.2,8.7,8.5,6.5,6.1,6.0,9.3,ENFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.5
STU2489,6.3,8.0,8.9,6.6,6.8,6.9,7.9,ESTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.6
STU1187,6.5,8.8,8.5,6.9,6.6,6.0,8.1,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.9
STU1157,6.4,9.5,9.0,5.2,5.9,6.5,8.4,ENFP,Truyền thông & Báo chí,Lưu trữ học,5.0
STU2486,5.8,7.4,8.4,6.6,5.3,6.7,8.8,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,3.9
STU1247,5.1,9.8,9.4,5.6,6.7,5.0,8.5,ENFP,Truyền thông & Báo chí,Lưu trữ học,3.9
STU2250,8.2,6.6,6.5,8.7,6.5,5.7,5.1,ESTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.9
STU0935,5.4,8.5,9.5,6.6,6.4,5.4,8.6,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.6
STU1210,5.2,9.4,8.7,6.1,5.7,6.1,8.9,ESFP,Truyền thông & Báo chí,Công nghệ truyền thông,3.9
STU1066,6.1,9.1,8.9,6.9,6.1,6.1,7.6,ENFP,Truyền thông & Báo chí,Công nghệ truyền thông,4.0
STU1717,9.3,5.1,7.0,9.3,7.6,6.8,6.6,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.1
STU0109,9.3,5.7,9.6,9.7,7.3,5.4,6.9,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.3
STU1063,5.0,9.2,8.1,6.4,5.9,6.4,8.7,ESFP,Truyền thông & Báo chí,Truyền thông đại chúng,5.0
STU0569,4.3,7.0,4.1,6.8,5.0,5.2,4.8,INFJ,Kinh tế & Quản lý,Kiểm toán,1.8
STU1168,5.6,9.5,9.0,5.6,6.8,5.5,7.2,ESFP,Truyền thông & Báo chí,Công nghệ truyền thông,3.9
STU1175,5.9,9.6,8.5,5.5,5.0,5.2,8.7,ENTP,Truyền thông & Báo chí,Thông tin - thư viện,3.9
STU1589,6.6,9.5,7.7,5.8,6.2,5.7,9.2,ISTJ,Luật & Xã hội,Luật kinh tế,4.5
STU1508,5.9,8.6,8.4,6.2,6.6,6.3,9.5,INFJ,Luật & Xã hội,Luật,4.6
STU1493,6.6,9.8,7.8,5.6,5.0,5.5,9.8,INFJ,Luật & Xã hội,Luật kinh tế,4.6
STU0891,6.8,8.2,9.2,6.0,5.6,5.7,7.6,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.9
STU0948,6.2,9.3,9.9,6.7,6.7,6.5,7.5,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.8
STU1049,5.9,9.2,8.4,6.6,5.8,6.5,8.6,ENFP,Truyền thông & Báo chí,Lưu trữ học,4.5
STU2054,7.9,6.7,5.2,5.6,9.2,8.9,6.8,ISTJ,Nông nghiệp & Môi trường,Thú y,4.1
STU2110,9.2,5.1,5.7,8.5,6.9,5.2,5.4,ISTP,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.0
STU2121,8.7,6.9,6.7,9.4,6.2,6.7,7.0,ISTJ,Xây dựng & Quy hoạch,Quản lý xây dựng,4.6
STU0885,6.5,9.0,9.2,6.5,5.6,7.0,7.8,INTP,Ngôn ngữ & Văn hóa,Văn học,4.3
STU0144,8.8,6.9,7.9,9.6,7.8,6.4,6.5,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.1
STU2449,6.5,8.0,8.7,6.9,6.9,6.5,8.4,ENFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.7
STU2185,8.7,6.9,5.2,8.5,7.4,6.8,6.0,ISTP,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.5
STU0851,5.8,9.0,9.8,5.6,6.0,5.8,8.1,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.3
STU0718,6.3,9.8,8.0,5.5,6.1,6.9,9.8,ESFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.9
STU2368,6.1,8.4,8.5,6.8,6.1,6.3,8.5,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.8
STU0265,9.4,6.3,5.5,5.6,9.0,9.4,6.0,ISFP,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,4.9
STU0076,9.1,6.5,9.9,9.7,7.1,6.9,6.1,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.9
STU0396,9.8,5.4,6.4,5.7,9.1,8.8,5.2,ISTJ,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,4.5
STU2114,8.7,5.6,5.9,8.7,7.5,5.1,6.0,ESTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.8
STU2332,6.2,7.6,8.7,5.6,6.3,6.2,8.9,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.4
STU0397,10.0,5.4,6.2,5.4,8.8,8.7,5.4,ISFP,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,3.9
STU1366,6.3,8.8,6.9,6.6,5.1,5.7,7.3,INFP,Nghệ thuật & Thiết kế,Hội họa,4.3
STU2074,8.0,6.4,5.1,5.5,8.9,9.5,6.9,ISTJ,Nông nghiệp & Môi trường,Thú y,4.7
STU1904,7.9,6.7,6.4,5.9,8.2,9.5,6.8,ISTJ,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.3
STU0596,8.7,8.7,9.4,5.7,5.1,6.0,5.3,ENTJ,Kinh tế & Quản lý,Thương mại điện tử,4.9
STU1297,6.5,8.2,6.3,5.1,5.8,6.1,7.5,INFP,Nghệ thuật & Thiết kế,Thiết kế công nghiệp,5.0
STU1822,8.8,6.0,5.9,9.5,7.9,6.7,6.0,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,3.9
STU0873,6.2,8.1,9.9,6.9,6.9,6.1,7.3,INFP,Ngôn ngữ & Văn hóa,Văn học,4.9
STU1549,6.5,10.0,8.3,5.9,5.5,6.6,9.8,ISTJ,Luật & Xã hội,Xã hội học,4.3
STU0037,9.5,6.7,7.9,9.5,7.5,5.2,6.9,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.8
STU2098,4.7,5.4,6.7,5.4,6.7,6.0,6.6,ISFJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,2.5
STU2120,8.0,5.8,5.9,8.5,7.9,6.0,6.0,ISTP,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.1
STU0978,5.1,9.3,9.5,5.8,5.9,6.9,8.9,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.4
STU1572,6.4,8.6,7.7,6.3,6.2,5.9,9.2,INFJ,Luật & Xã hội,Tâm lý học,4.1
STU1123,5.8,9.9,8.7,5.8,5.8,5.2,8.1,ESFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.8
STU1893,8.0,5.7,6.9,5.1,9.2,9.8,5.2,ISFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.0
STU0676,6.6,8.5,9.4,7.0,6.7,6.3,9.6,ISFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,3.9
STU0729,6.1,6.3,5.5,6.4,5.5,5.2,4.7,ESTJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,2.3
STU0413,8.8,5.6,5.0,6.1,9.0,9.4,5.2,ISTJ,Y tế & Sức khỏe,Quản lý bệnh viện,4.1
STU1517,6.6,9.2,8.1,5.0,5.5,6.8,8.9,ENTJ,Luật & Xã hội,Xã hội học,5.0
STU1650,5.9,8.6,7.9,5.1,5.4,5.9,8.5,ENTJ,Luật & Xã hội,Công tác xã hội,5.0
STU0826,7.3,9.1,9.4,6.9,5.1,6.7,9.2,ISFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.9
STU0617,8.2,8.7,8.0,6.5,6.6,6.2,5.8,ENTJ,Kinh tế & Quản lý,Kiểm toán,4.9
STU0115,8.9,6.0,7.8,8.0,6.3,5.1,6.0,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,3.8
STU0418,9.3,8.4,9.0,6.2,5.7,6.0,5.9,ENTP,Kinh tế & Quản lý,Kinh doanh quốc tế,3.8
STU1626,5.7,9.2,7.7,5.7,6.6,5.6,9.6,ISTJ,Luật & Xã hội,Chính trị học,4.3
STU2447,5.7,8.0,8.5,7.0,6.2,5.5,8.7,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.8
STU0090,8.6,6.6,8.8,9.3,6.0,6.5,6.4,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.2
STU2083,8.7,6.1,7.0,9.2,7.5,5.0,6.4,ISTP,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.3
STU0754,7.3,9.0,9.9,5.0,6.3,5.9,9.7,ESFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,4.2
STU1631,6.9,9.9,8.0,6.7,6.5,5.4,8.7,ENTJ,Luật & Xã hội,Luật kinh tế,4.6
STU0012,8.9,5.5,8.5,8.9,6.2,6.9,6.1,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.8
STU0285,9.0,5.0,6.4,6.8,9.7,8.8,6.1,ISFP,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.3
STU1067,5.3,9.1,9.1,6.6,6.9,6.4,8.4,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.9
STU1192,5.3,8.7,8.7,5.0,5.1,6.9,8.4,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,5.0
STU1441,6.9,7.8,5.5,5.1,5.5,6.1,6.8,ISFP,Nghệ thuật & Thiết kế,Thanh nhạc,4.7
STU2334,6.3,4.2,4.6,5.9,4.8,7.0,5.6,ENFJ,Du lịch & Dịch vụ,Quản lý thể dục thể thao,2.3
STU2333,6.2,7.7,9.1,6.8,5.5,6.3,7.7,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.0
STU2445,6.1,8.4,8.5,5.8,6.4,6.7,8.2,ESTP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.2
STU1569,6.4,9.4,7.1,6.2,6.4,5.4,9.0,INTJ,Luật & Xã hội,Luật quốc tế,5.0
STU2450,6.5,8.2,8.5,6.2,6.3,5.4,7.7,ENFP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.8
STU1688,8.1,5.5,6.8,8.6,8.3,6.0,5.3,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.2
STU0852,6.2,8.5,9.4,6.3,6.5,6.1,8.1,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.2
STU0896,5.8,8.2,9.5,5.6,6.9,5.9,7.3,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.3
STU0497,8.2,7.6,9.1,6.6,5.5,6.4,6.8,ESTP,Kinh tế & Quản lý,Kinh tế,3.9
STU1783,9.2,5.1,5.4,9.1,7.6,6.4,5.4,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.3
STU0336,8.8,5.3,5.1,7.0,8.5,8.6,6.2,INFJ,Y tế & Sức khỏe,Y học dự phòng,4.0
STU0516,9.2,8.8,9.7,5.7,5.4,5.2,6.2,ENTJ,Kinh tế & Quản lý,Kinh tế quốc tế,4.2
STU1349,5.4,7.6,6.2,6.4,6.3,6.1,7.8,INFP,Nghệ thuật & Thiết kế,Hội họa,4.5
STU1016,6.2,8.5,10.0,6.1,6.5,5.6,7.1,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.4
STU2340,5.4,7.0,9.4,6.1,6.6,6.7,8.2,ESTP,Du lịch & Dịch vụ,Du lịch,4.0
STU1782,8.8,6.5,6.3,9.2,8.1,6.8,6.8,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.5
STU1786,9.1,6.6,6.9,9.8,7.2,6.4,6.3,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.4
STU2071,7.6,6.1,6.4,5.9,8.9,8.9,6.6,INFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.0
STU0357,9.0,5.2,6.5,6.5,8.8,8.9,6.3,INFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.2
STU2375,5.5,8.4,8.4,5.6,5.6,6.5,7.5,ENFP,Du lịch & Dịch vụ,Quản trị khách sạn,3.9
STU1313,7.0,8.2,6.5,6.1,5.8,5.0,7.9,INFJ,Nghệ thuật & Thiết kế,Hội họa,4.3
STU1636,6.6,9.8,7.6,6.5,6.1,5.6,9.4,INTJ,Luật & Xã hội,Chính trị học,4.9
STU0551,9.8,7.5,9.3,5.0,6.7,5.7,5.5,ENTJ,Kinh tế & Quản lý,Kinh tế,4.4
STU1228,5.4,9.0,9.3,5.7,5.7,6.1,8.2,ENTP,Truyền thông & Báo chí,Thông tin - thư viện,3.9
STU2227,6.7,6.0,6.5,4.9,6.5,5.2,5.9,ENFJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,2.7
STU0958,6.6,9.1,9.7,5.1,6.9,6.9,8.3,INTP,Ngôn ngữ & Văn hóa,Quốc tế học,3.8
STU1774,9.3,5.9,6.1,9.8,7.6,5.8,5.2,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.4
STU1009,5.1,8.2,9.1,5.4,5.6,5.1,8.8,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.1
STU1093,6.5,8.7,9.4,6.9,6.9,6.9,8.8,ENFP,Truyền thông & Báo chí,Truyền thông đại chúng,4.7
STU2221,9.2,6.8,5.7,8.7,6.8,6.3,6.3,ESTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.5
STU0997,5.7,9.0,9.7,6.3,5.2,5.7,7.9,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.3
STU1680,8.1,6.8,6.9,10.0,7.9,6.7,6.4,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.6
STU0154,9.1,5.2,9.8,8.2,8.3,6.7,5.0,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.4
STU0581,8.8,8.4,10.0,6.1,6.1,5.5,6.5,ESTJ,Kinh tế & Quản lý,Kinh tế quốc tế,4.4
STU1471,6.5,9.8,8.3,6.7,6.9,5.7,8.7,ENTJ,Luật & Xã hội,Công tác xã hội,3.9
STU0704,7.1,8.6,8.9,5.5,6.5,5.4,9.2,ESFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.1
STU1213,6.1,8.6,8.1,6.3,6.7,5.5,7.6,ENFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.9
STU0897,5.2,5.0,6.5,4.1,4.8,5.7,5.7,ENFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,1.6
STU0488,5.4,6.9,6.4,7.0,5.7,6.7,5.9,ISTJ,Kinh tế & Quản lý,Kinh tế quốc tế,3.0
STU0560,8.2,8.6,9.1,6.2,6.5,6.5,6.8,ENTJ,Kinh tế & Quản lý,Marketing,4.6
STU1142,5.5,9.4,8.7,6.2,6.8,6.4,8.9,ENTP,Truyền thông & Báo chí,Lưu trữ học,4.3
STU1120,6.6,8.9,8.4,6.3,5.2,5.5,8.5,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.7
STU0513,9.6,8.5,9.2,6.7,6.6,6.0,5.5,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.8
STU0634,7.3,9.0,8.9,6.0,6.5,5.9,9.9,INFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,5.0
STU2218,9.0,5.5,6.9,8.8,7.7,7.0,6.0,ISTJ,Xây dựng & Quy hoạch,Địa kỹ thuật xây dựng,4.9
STU1665,8.6,6.0,6.9,9.5,8.3,6.0,6.5,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.3
STU1013,5.6,9.1,9.2,5.2,6.2,6.6,8.9,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.0
STU1932,7.2,6.7,6.6,5.5,9.0,9.9,6.7,ISFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.5
STU1151,6.4,9.5,9.5,6.9,6.0,6.9,7.0,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.0
STU2406,6.7,7.2,8.0,5.9,6.3,5.8,7.5,ESFJ,Du lịch & Dịch vụ,Quản lý thể dục thể thao,3.8
STU0117,4.4,5.0,5.4,5.4,5.8,5.5,5.0,ISFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,2.2
STU0741,7.4,9.3,8.9,5.3,6.0,5.4,9.3,INFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.4
STU2473,5.1,7.9,8.8,7.0,5.4,5.5,8.1,ESFJ,Du lịch & Dịch vụ,Du lịch,4.8
STU1975,8.4,6.1,5.4,5.5,8.0,10.0,6.1,ISFJ,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.4
STU1082,6.1,9.1,9.4,5.3,5.3,5.7,8.7,ESFP,Truyền thông & Báo chí,Báo chí,4.8
STU1811,8.3,5.1,6.3,8.9,7.7,6.1,6.2,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,4.0
STU0831,7.2,9.0,8.6,6.6,6.5,6.7,10.0,INFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,3.8
STU0120,9.5,5.5,9.4,8.8,8.3,5.9,5.8,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.3
STU0657,7.1,8.9,9.7,6.5,6.0,6.0,9.2,ESFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.9
STU2275,8.1,7.0,6.9,8.1,6.6,5.2,6.3,ISTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.6
STU2421,5.2,7.6,9.2,6.0,6.2,6.8,8.0,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,4.5
STU2441,5.6,7.9,8.1,5.0,6.0,6.7,9.0,ENFP,Du lịch & Dịch vụ,Du lịch,4.1
STU0636,7.4,10.0,8.9,5.7,5.1,6.4,9.8,ISFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.0
STU0370,5.7,5.4,5.1,4.6,5.8,5.7,6.5,ESFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,1.8
STU0269,9.6,5.2,5.7,5.0,8.7,8.7,7.0,INFJ,Y tế & Sức khỏe,Y học dự phòng,4.0
STU0047,9.5,6.1,7.9,8.3,6.2,6.5,6.3,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.5
STU0992,6.0,8.3,9.1,6.1,5.5,6.2,8.3,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.9
STU0877,5.1,8.2,9.7,5.7,6.6,6.7,7.7,ISFP,Ngôn ngữ & Văn hóa,Đông phương học,4.3
STU0774,7.4,9.5,8.8,6.2,6.5,6.2,9.3,ISFJ,Sư phạm & Giáo dục,Sư phạm Tin học,3.9
STU1220,5.1,9.0,8.4,5.3,6.1,6.6,8.5,ENFP,Truyền thông & Báo chí,Thông tin - thư viện,4.9
STU1127,7.0,9.3,8.9,6.8,5.2,5.9,7.6,ENTP,Truyền thông & Báo chí,Công nghệ truyền thông,4.4
STU0005,8.8,5.6,9.7,9.9,6.8,6.6,5.8,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.6
STU1596,5.9,8.5,7.3,6.8,6.4,5.7,8.5,ISTJ,Luật & Xã hội,Luật,4.0
STU1078,6.6,9.0,8.4,6.8,6.2,5.3,8.6,ENTP,Truyền thông & Báo chí,Lưu trữ học,4.9
STU0838,6.8,9.4,9.4,6.4,7.0,6.6,7.5,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.6
STU0682,6.2,9.1,8.9,5.6,5.2,6.1,9.9,ESFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,4.6
STU1716,9.2,6.4,6.4,8.8,8.1,6.2,6.7,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.5
STU1149,5.8,8.5,9.4,5.8,5.7,6.2,7.9,ENFP,Truyền thông & Báo chí,Lưu trữ học,4.0
STU0575,9.5,8.6,8.6,6.4,5.1,6.7,5.4,ESTP,Kinh tế & Quản lý,Quản trị kinh doanh,4.8
STU0051,9.2,6.3,8.3,8.8,6.3,6.3,6.0,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.7
STU0854,5.8,9.5,10.0,5.6,6.8,6.3,8.7,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.9
STU1983,8.0,6.4,6.8,6.0,8.5,9.7,6.2,INFP,Nông nghiệp & Môi trường,Thú y,4.3
STU1824,9.0,6.2,5.3,8.6,8.1,5.5,6.4,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.6
STU0834,6.9,8.6,9.5,6.2,6.8,6.4,8.4,INTP,Ngôn ngữ & Văn hóa,Văn học,4.7
STU1116,5.1,9.0,8.8,5.9,5.5,5.2,7.6,ESFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.0
STU1167,6.0,9.9,9.0,5.1,5.1,6.7,8.4,ENTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.9
STU1907,7.2,5.8,5.2,5.4,9.2,8.8,5.5,INFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,3.9
STU0972,5.1,8.7,9.9,5.8,6.6,5.9,8.6,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.2
STU0400,9.2,7.0,6.5,6.0,8.9,9.3,6.6,ISFJ,Y tế & Sức khỏe,Y đa khoa,4.3
STU0020,9.7,6.3,8.3,8.1,6.3,6.7,5.2,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.7
STU0685,7.5,9.6,9.1,5.6,6.0,5.7,9.5,ENFJ,Sư phạm & Giáo dục,Giáo dục Tiểu học,4.8
STU0036,10.0,5.6,9.1,8.7,8.0,5.9,6.5,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Mạng máy tính và truyền thông dữ liệu,4.2
STU2359,5.5,8.0,8.2,6.8,6.0,5.7,8.9,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,4.9
STU0525,9.5,8.0,9.3,5.2,5.9,6.3,5.1,ESTP,Kinh tế & Quản lý,Quản trị kinh doanh,4.8
STU0921,6.5,8.1,9.6,5.1,5.6,6.6,8.4,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.3
STU1842,8.5,6.1,6.7,9.7,7.8,6.9,5.7,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.2
STU1891,7.2,5.9,5.2,5.1,8.0,9.5,6.2,ISFP,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.6
STU0538,8.7,8.6,9.7,6.2,6.5,5.6,6.8,ESTP,Kinh tế & Quản lý,Kinh doanh quốc tế,4.4
STU1706,9.2,5.0,5.3,8.9,7.7,5.8,6.4,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.9
STU2440,6.4,7.0,8.8,5.1,5.9,5.8,7.9,ENFP,Du lịch & Dịch vụ,Du lịch,4.1
STU0246,9.7,5.8,5.9,6.6,9.2,9.5,5.8,ISFJ,Y tế & Sức khỏe,Điều dưỡng,4.0
STU0785,6.4,9.5,8.9,6.8,6.0,5.5,9.3,INFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.1
STU1410,6.0,8.8,5.4,5.7,5.5,5.9,6.5,ISFP,Nghệ thuật & Thiết kế,Hội họa,4.1
STU0155,5.5,4.2,4.8,4.7,5.9,5.8,4.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,2.5
STU1687,8.6,6.7,6.6,9.7,7.5,6.9,6.9,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,4.3
STU0626,6.6,9.1,9.9,5.5,6.7,5.1,9.0,ESFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.0
STU2393,5.2,7.0,8.2,6.3,5.3,6.8,8.5,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.5
STU1347,5.1,7.6,6.7,6.6,6.7,6.4,6.8,INFP,Nghệ thuật & Thiết kế,Hội họa,3.9
STU0570,9.9,8.2,9.5,6.3,6.0,6.6,5.7,ESTJ,Kinh tế & Quản lý,Kiểm toán,4.9
STU1759,9.1,5.6,6.8,9.3,7.9,6.3,6.8,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,4.5
STU1817,8.3,6.2,6.3,9.3,7.2,6.5,6.2,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.9
STU2066,7.4,5.5,6.5,5.0,8.1,9.2,5.5,ISTJ,Nông nghiệp & Môi trường,Công nghệ sinh học,4.3
STU0128,8.8,5.9,9.7,9.7,8.1,6.6,6.1,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.9
STU2476,5.7,8.1,8.6,5.5,5.5,6.9,8.9,ESTP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.0
STU2007,7.3,5.0,6.4,5.7,8.2,9.8,6.4,ISFP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.5
STU0981,6.9,8.1,10.0,6.1,5.1,7.0,8.5,INFP,Ngôn ngữ & Văn hóa,Văn học,3.9
STU0191,8.6,6.4,8.6,9.1,8.4,5.2,5.3,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.9
STU1140,6.5,9.4,8.8,6.5,6.5,5.3,7.1,ENTP,Truyền thông & Báo chí,Thông tin - thư viện,3.9
STU0993,5.0,8.8,9.0,5.3,6.9,6.7,7.5,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.6
STU0700,6.2,9.6,8.2,6.1,5.1,6.5,9.5,ISFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.4
