student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
SV10591,5.6,7.2,4.2,7.2,5.4,6.8,4.8,ESTP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.6
SV10592,10.0,7.9,10.0,9.5,9.9,8.7,8.4,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,4.1
SV10593,9.0,8.4,7.2,7.7,8.3,9.1,9.1,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,4.0
SV10594,7.7,8.4,6.5,8.1,7.3,7.8,10.0,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,4.35
SV10595,7.8,7.2,8.8,7.4,8.9,7.4,8.1,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.6
SV10596,6.9,6.1,7.0,6.4,6.4,6.8,6.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.7
SV10597,7.0,7.2,8.2,8.8,7.3,8.2,7.7,ENTP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.35
SV10598,7.3,7.2,7.5,6.9,6.8,8.5,8.0,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.65
SV10599,7.8,8.0,6.0,8.3,8.7,9.4,8.4,ESFP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,4.05
SV10600,6.9,6.9,8.8,7.8,7.7,7.5,7.9,ESTP,Kinh tế & Quản lý,Thương mại điện tử,4.25
SV10601,8.2,8.0,7.1,8.7,8.7,8.8,8.7,ENTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.4
SV10602,6.6,6.2,3.2,5.8,7.9,6.0,6.0,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,4.3
SV10603,7.5,6.4,4.0,6.2,4.8,6.6,7.1,ENTP,Sư phạm & Giáo dục,Sư phạm Toán,4.55
SV10604,6.3,7.9,8.4,6.8,10.0,8.9,8.8,ISTJ,Nông nghiệp & Môi trường,Công nghệ sinh học,4.05
SV10605,6.2,8.6,5.9,7.0,7.6,8.6,6.3,ESFP,Truyền thông & Báo chí,Báo chí,4.8
SV10606,7.6,6.2,5.3,7.6,7.5,7.4,7.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.45
SV10607,7.0,7.1,8.2,6.5,8.2,8.2,8.5,ESFP,Luật & Xã hội,Luật,3.25
SV10608,6.3,6.9,5.3,7.2,8.0,9.3,7.9,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,2.95
SV10609,7.7,6.5,7.8,6.9,8.3,6.4,8.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,4.6
SV10610,7.7,4.9,5.9,6.5,8.1,6.9,5.1,ESFP,Y tế & Sức khỏe,Điều dưỡng,4.2
SV10611,9.2,8.6,7.9,8.9,8.6,9.4,8.3,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,3.8
SV10612,9.8,7.5,7.1,8.9,9.7,7.6,8.2,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.0
SV10613,9.2,8.2,9.0,9.0,7.6,8.0,8.2,ENTP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,3.3
SV10614,8.4,6.1,8.5,7.9,7.4,6.7,8.7,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,5.0
SV10615,9.4,7.3,9.1,8.1,7.6,8.7,7.7,INFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.9
SV10616,7.7,8.0,8.4,7.8,9.3,9.3,7.9,ISTJ,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.9
SV10617,7.5,8.5,8.3,8.4,9.3,9.1,8.4,ISTP,Y tế & Sức khỏe,Y khoa,4.2
SV10618,10.0,6.4,9.7,9.4,8.2,8.4,8.5,ENTP,Kinh tế & Quản lý,Marketing,4.1
SV10619,8.3,8.1,7.1,8.5,7.3,7.6,8.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.95
SV10620,9.3,7.4,7.8,9.4,9.2,8.7,8.6,ESFP,Nghệ thuật & Thiết kế,Âm nhạc học,3.45
SV10621,6.8,6.7,5.0,5.8,9.4,5.6,9.4,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.1
SV10622,8.5,8.2,8.2,8.0,8.7,8.4,8.9,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,4.8
SV10623,8.0,7.7,6.1,8.2,7.9,9.2,8.6,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,4.5
SV10624,7.7,5.9,7.6,7.1,9.5,7.1,6.3,INFP,Kinh tế & Quản lý,Thương mại điện tử,4.65
SV10625,8.2,7.5,6.7,8.6,8.6,9.3,9.1,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.6
SV10626,8.3,7.3,6.7,6.7,7.9,8.3,7.2,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.35
SV10627,8.2,7.1,7.0,8.0,6.4,7.4,7.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,3.8
SV10628,7.0,6.6,6.2,5.8,5.6,6.8,6.8,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.9
SV10629,5.8,6.9,7.4,5.4,5.6,6.1,6.3,ENTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.4
SV10630,8.8,6.9,8.7,7.3,7.1,8.1,8.8,INTJ,Du lịch & Dịch vụ,Du lịch,3.0
SV10631,8.9,8.2,7.8,9.5,9.1,7.7,8.5,ENTJ,Kinh tế & Quản lý,Fintech,4.6
SV10632,7.7,7.1,8.4,8.1,8.9,9.0,9.5,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,3.75
SV10633,9.0,7.8,9.3,9.1,9.8,9.4,8.6,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.65
SV10634,9.7,8.6,8.5,9.2,9.3,9.3,9.0,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,3.35
SV10635,6.0,7.0,7.9,7.1,6.0,7.0,6.5,ESFP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.0
SV10636,7.1,7.5,7.0,6.8,8.3,7.7,7.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.25
SV10637,7.6,6.7,7.4,7.4,8.1,7.6,7.0,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.9
SV10638,7.2,7.1,8.1,7.5,8.2,7.4,8.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.2
SV10639,8.6,7.8,9.0,9.4,9.1,9.6,9.0,ENTJ,Truyền thông & Báo chí,Báo chí,3.2
SV10640,9.7,8.3,8.2,7.9,8.6,7.2,9.1,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.7
SV10641,7.6,7.1,5.9,7.3,7.5,6.8,5.7,ESFP,Sư phạm & Giáo dục,Sư phạm Tin học,4.7
SV10642,8.3,7.3,6.0,7.4,8.3,7.4,7.7,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,3.7
SV10643,8.1,5.4,6.8,7.3,8.2,6.2,9.1,ESFP,Kinh tế & Quản lý,Marketing,3.1
SV10644,7.3,8.8,5.5,7.2,6.1,8.1,6.7,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.75
SV10645,10.0,8.7,7.6,8.4,9.5,9.4,8.5,ENTJ,Kinh tế & Quản lý,Thương mại điện tử,3.7
SV10646,7.7,8.0,6.6,6.9,7.9,7.3,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,2.5
SV10647,7.3,6.7,5.9,6.1,6.2,6.4,8.0,ENTP,Sư phạm & Giáo dục,Sư phạm Tin học,3.8
SV10648,7.6,6.9,6.4,6.9,8.6,9.1,7.3,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.75
SV10649,9.5,8.4,8.8,10.0,9.9,9.2,9.2,ENFJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,4.2
SV10650,8.0,7.2,7.7,7.5,8.9,7.1,8.2,ESFP,Y tế & Sức khỏe,Điều dưỡng,4.75
SV10651,8.3,7.7,6.3,7.0,7.7,8.5,8.4,ESFP,Luật & Xã hội,Luật,4.4
SV10652,5.7,6.9,8.0,7.3,5.6,5.9,6.0,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.7
SV10653,9.2,7.6,8.6,9.2,8.9,6.9,8.0,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.3
SV10654,7.5,6.9,7.3,7.3,8.3,6.3,7.7,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,5.0
SV10655,9.6,7.1,7.5,9.7,8.7,8.8,9.0,ESFP,Y tế & Sức khỏe,Kỹ thuật y sinh,3.9
SV10656,6.6,7.2,8.2,6.9,8.4,7.3,9.6,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.85
SV10657,9.4,7.3,7.6,7.9,9.9,9.2,7.8,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.85
SV10658,6.9,6.8,8.6,7.6,8.0,8.2,7.4,ESTP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.95
SV10659,9.2,7.4,8.2,8.2,10.0,8.7,8.2,ENTJ,Kinh tế & Quản lý,Kinh tế số,3.8
SV10660,8.4,6.9,8.4,9.2,9.5,7.5,7.8,ENTJ,Nghệ thuật & Thiết kế,Kiến trúc,3.55
SV10661,9.3,7.2,8.3,7.2,9.1,8.3,8.7,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.6
SV10662,6.3,6.4,6.9,5.8,5.5,6.3,6.5,ENTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,3.85
SV10663,7.2,6.9,5.0,5.7,6.5,8.5,7.3,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.6
SV10664,7.1,6.9,7.7,8.5,8.0,7.1,6.9,ESFP,Luật & Xã hội,Luật,3.5
SV10665,7.5,6.8,6.5,6.3,6.8,7.0,6.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.9
SV10666,8.1,7.5,8.2,8.1,7.6,6.7,8.0,ESTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.7
SV10667,8.6,7.1,5.9,8.5,8.4,8.0,8.2,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,4.6
SV10668,8.0,8.8,6.4,7.4,7.6,8.2,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,2.5
SV10669,9.0,8.3,7.4,9.4,8.8,8.6,8.5,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.4
SV10670,7.3,7.1,6.5,5.7,6.5,7.8,7.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.45
SV10671,7.6,8.4,7.5,7.0,7.4,7.4,9.4,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,2.8
SV10672,8.9,7.9,8.8,9.2,9.9,8.9,9.2,INTJ,Y tế & Sức khỏe,Điều dưỡng,3.7
SV10673,9.8,7.7,7.4,9.0,9.4,7.2,7.1,ENTJ,Sư phạm & Giáo dục,Sư phạm Tin học,3.65
SV10674,8.2,7.8,6.7,8.1,8.7,8.2,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.15
SV10675,6.2,6.6,6.8,6.7,6.2,6.5,7.4,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.45
SV10676,8.1,8.0,6.6,8.4,8.8,9.3,8.4,ISTP,Kinh tế & Quản lý,Fintech,3.3
SV10677,7.6,6.6,6.0,8.9,8.0,9.4,9.3,INFJ,Y tế & Sức khỏe,Kỹ thuật y sinh,4.75
SV10678,8.4,7.3,9.2,7.5,8.7,7.2,8.9,ESTP,Y tế & Sức khỏe,Y khoa,4.3
SV10679,5.5,6.7,7.1,7.9,7.3,7.4,8.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,4.5
SV10680,8.7,7.0,8.7,8.4,8.4,7.8,8.2,ENTJ,Nghệ thuật & Thiết kế,Âm nhạc học,4.2
SV10681,8.4,7.6,9.6,8.9,8.5,9.4,8.9,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,3.3
SV10682,7.1,7.1,5.5,7.1,6.0,8.3,7.2,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.6
SV10683,8.1,6.3,6.8,6.4,6.9,6.2,5.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,4.1
SV10684,8.3,7.1,6.1,8.8,7.9,9.6,9.4,ESFP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,3.25
SV10685,7.7,7.2,8.5,6.7,8.5,7.3,7.9,ESFP,Y tế & Sức khỏe,Điều dưỡng,4.2
SV10686,6.0,6.2,5.8,4.8,5.1,4.5,8.5,ENTP,Y tế & Sức khỏe,Y khoa,3.75
SV10687,8.3,7.5,8.5,6.8,9.5,7.6,7.8,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.65
SV10688,6.5,7.6,6.6,5.3,6.4,6.5,6.4,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.2
SV10689,7.0,7.7,7.1,6.1,8.1,7.8,8.2,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.05
SV10690,8.7,8.7,7.2,8.3,8.3,9.1,9.1,ENTP,Kinh tế & Quản lý,Thương mại điện tử,3.65
SV10691,6.5,7.5,7.5,6.6,6.6,7.0,7.0,ESFP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,4.45
SV10692,9.4,7.4,8.4,8.9,8.3,8.6,8.7,ENTJ,Y tế & Sức khỏe,Kỹ thuật y sinh,3.3
SV10693,7.6,7.5,6.3,9.5,7.3,8.4,8.3,ESFP,Du lịch & Dịch vụ,Du lịch,4.15
SV10694,7.8,7.2,6.8,8.0,8.3,8.0,9.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,4.15
SV10695,9.0,6.4,7.2,8.4,8.4,8.2,8.1,ENTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.7
SV10696,6.1,4.1,3.5,4.2,3.9,7.6,5.0,ENTP,Y tế & Sức khỏe,Kỹ thuật y sinh,4.0
SV10697,9.0,8.7,8.1,8.9,8.3,9.1,8.7,ENTP,Nghệ thuật & Thiết kế,Âm nhạc học,3.2
SV10698,7.1,7.4,8.8,8.1,8.2,8.9,7.9,INFJ,Kinh tế & Quản lý,Fintech,4.3
SV10699,9.1,7.7,9.2,8.0,8.7,8.2,9.0,INFJ,Nông nghiệp & Môi trường,Kỹ thuật môi trường,3.75
SV10700,5.5,6.8,6.0,8.4,8.5,8.4,7.3,INFJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.6
SV10701,9.5,7.8,8.1,8.4,9.2,8.7,9.1,ENTJ,Nông nghiệp & Môi trường,Kỹ thuật môi trường,4.35
SV10702,6.2,6.1,5.5,6.3,4.5,6.6,6.1,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,3.5
SV10703,8.2,7.7,8.4,8.0,9.2,7.8,10.0,ENTJ,Truyền thông & Báo chí,Báo chí,3.15
SV10704,8.8,7.0,7.9,8.2,9.3,8.2,8.8,ESFJ,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.05
SV10705,8.6,7.4,5.9,7.3,8.8,6.9,6.1,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.15
SV10706,9.3,7.7,8.4,9.1,9.2,9.4,8.3,ESTP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.2
SV10707,9.4,7.7,7.3,8.6,8.4,8.0,8.0,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.75
SV10708,8.7,8.3,7.6,8.8,8.4,9.3,9.0,ENTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,2.8
SV10709,5.9,5.9,5.2,6.8,7.2,6.1,7.5,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.7
SV10710,8.5,7.3,8.1,9.1,8.6,8.3,10.0,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.95
SV10711,5.7,8.0,8.5,7.0,8.7,8.1,9.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.8
SV10712,7.0,5.8,8.3,6.6,5.9,5.3,7.6,INTJ,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.6
SV10713,8.6,8.7,6.8,9.2,9.0,9.4,8.8,ENTJ,Nghệ thuật & Thiết kế,Âm nhạc học,4.05
SV10714,7.9,7.6,7.9,6.7,9.8,6.6,7.9,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,3.85
SV10715,9.1,8.3,7.4,9.3,8.5,8.8,8.3,ENTJ,Nghệ thuật & Thiết kế,Âm nhạc học,4.4
SV10716,7.6,6.1,4.2,5.4,5.2,7.9,7.2,ENTP,Sư phạm & Giáo dục,Sư phạm Tin học,3.9
SV10717,9.1,7.8,9.0,8.4,8.9,8.9,9.1,ESFP,Truyền thông & Báo chí,Báo chí,3.95
SV10718,8.0,7.0,7.7,7.9,8.5,7.8,7.8,ESFP,Kinh tế & Quản lý,Kế toán,3.65
SV10719,7.3,8.1,8.5,8.8,8.1,7.7,6.8,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.8
SV10720,9.4,7.7,8.6,10.0,10.0,8.8,8.7,INTJ,Truyền thông & Báo chí,Báo chí,4.0
SV10721,6.1,5.9,8.4,6.3,6.7,6.2,7.8,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.0
SV10722,7.2,6.9,4.8,6.8,6.5,8.0,7.7,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.2
SV10723,7.4,5.4,5.9,5.1,7.2,8.4,7.0,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.2
SV10724,7.8,7.6,7.7,7.2,8.0,7.2,8.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.95
SV10725,6.2,6.2,5.5,5.0,4.3,5.7,7.4,ENTP,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.75
SV10726,7.3,6.2,7.0,7.0,9.0,6.6,7.8,ESFP,Kinh tế & Quản lý,Thương mại điện tử,3.85
SV10727,7.4,5.7,6.5,4.3,5.5,6.0,6.2,ENTP,Kinh tế & Quản lý,Quan hệ quốc tế,4.0
SV10728,8.7,8.7,8.0,9.0,9.7,9.0,7.9,ESTJ,Y tế & Sức khỏe,Y khoa,3.6
SV10729,5.5,4.8,6.0,4.9,8.5,5.9,5.2,ESFP,Truyền thông & Báo chí,Báo chí,3.45
SV10730,8.3,8.1,7.1,8.0,9.7,8.8,8.2,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.95
SV10731,7.6,6.3,6.4,5.2,4.7,8.4,8.2,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.35
SV10732,8.1,7.6,7.5,7.2,8.4,7.5,8.9,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.05
SV10733,5.8,5.2,4.4,5.1,4.4,5.5,6.7,ENTP,Y tế & Sức khỏe,Kỹ thuật y sinh,3.0
SV10734,8.9,6.4,7.8,8.1,8.4,7.4,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.35
SV10735,9.7,8.2,8.5,9.6,9.2,9.1,8.6,INTJ,Nông nghiệp & Môi trường,Công nghệ sinh học,4.1
SV10736,7.5,7.9,9.1,9.2,8.6,8.3,8.8,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,4.0
SV10737,8.0,6.3,6.8,6.0,7.6,7.6,6.6,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.35
SV10738,9.3,6.7,9.8,9.2,8.1,8.4,7.9,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.7
SV10739,7.7,7.8,7.5,8.6,7.1,8.5,7.8,ESFP,Kinh tế & Quản lý,Thương mại điện tử,4.35
SV10740,8.6,8.2,5.6,7.0,8.1,9.7,8.0,ESFP,Luật & Xã hội,Luật,2.95
SV10741,5.9,7.3,8.5,6.2,8.1,8.2,8.4,ESFP,Du lịch & Dịch vụ,Du lịch,3.2
SV10742,9.2,8.2,8.8,8.7,9.8,8.8,8.8,ISTP,Truyền thông & Báo chí,Báo chí,3.55
SV10743,8.7,8.4,8.0,10.0,9.8,9.5,8.3,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.85
SV10744,6.9,7.2,6.4,6.2,5.9,9.1,7.8,ESFP,Sư phạm & Giáo dục,Sư phạm Tin học,4.1
SV10745,6.6,7.5,9.0,7.6,7.8,6.6,9.4,ESTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.5
SV10746,7.3,6.9,9.1,7.5,7.7,7.7,8.9,INTJ,Nghệ thuật & Thiết kế,Âm nhạc học,3.95
SV10747,7.0,7.0,7.4,9.3,8.6,7.9,8.4,ESFP,Y tế & Sức khỏe,Dược học,3.45
SV10748,6.6,6.6,5.7,5.7,9.0,5.7,7.2,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,3.55
SV10749,9.0,8.7,6.9,8.8,6.9,7.3,8.8,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,3.15
SV10750,9.3,8.4,9.0,10.0,8.9,8.0,8.7,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.4
SV10751,7.9,8.9,7.0,7.9,7.5,8.8,8.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.15
SV10752,7.3,7.0,6.6,9.0,8.7,7.9,7.6,ESFP,Luật & Xã hội,Luật,3.35
SV10753,7.6,6.6,6.1,7.2,8.4,5.6,9.2,ESFP,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.4
SV10754,8.9,7.8,8.5,9.0,8.3,9.0,9.3,ENTJ,Luật & Xã hội,Luật,3.4
SV10755,8.3,6.4,6.1,8.5,7.3,7.0,7.9,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,5.0
SV10756,5.5,7.7,9.1,7.3,8.6,8.2,8.7,ESTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.1
SV10757,8.9,6.4,8.1,7.2,8.2,10.0,8.9,ISTJ,Luật & Xã hội,Luật,3.95
SV10758,7.4,6.9,8.5,7.5,7.1,8.8,8.5,ENTJ,Kinh tế & Quản lý,Quản trị kinh doanh,3.4
SV10759,5.8,6.5,6.7,5.8,7.5,6.8,6.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.2
SV10760,9.0,6.4,8.1,7.5,9.5,7.7,8.5,ENTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.55
SV10761,4.9,7.3,4.6,7.7,4.9,6.8,6.8,ESFP,Kinh tế & Quản lý,Marketing,3.9
SV10762,8.4,6.7,8.3,6.7,7.8,7.1,7.6,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,5.0
SV10763,9.1,7.4,8.4,9.0,8.9,9.2,9.1,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.8
SV10764,9.9,8.6,10.0,8.4,10.0,9.2,8.9,ENFJ,Y tế & Sức khỏe,Dược học,4.4
SV10765,9.3,8.4,9.1,10.0,9.4,8.7,8.0,INTJ,Nông nghiệp & Môi trường,Công nghệ sinh học,3.5
SV10766,6.7,8.2,6.8,6.5,5.6,5.9,8.0,ENTP,Kinh tế & Quản lý,Kinh tế,3.85
SV10767,8.8,5.8,8.6,9.3,8.2,9.0,8.8,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.75
SV10768,8.0,7.2,7.8,8.0,7.7,7.2,7.2,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.55
SV10769,9.1,8.6,8.5,8.1,8.8,8.6,8.2,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.75
SV10770,6.6,8.3,7.2,7.8,8.9,8.3,8.3,ESFP,Luật & Xã hội,Luật,4.2
SV10771,9.2,9.1,8.7,9.1,9.3,7.7,7.4,ENTJ,Kinh tế & Quản lý,Quan hệ quốc tế,3.55
SV10772,5.9,6.7,7.2,6.1,4.3,6.5,7.6,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,4.15
SV10773,7.8,6.0,5.8,9.0,7.6,7.5,8.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.35
SV10774,7.2,7.7,6.0,8.7,8.0,9.2,8.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,4.15
SV10775,8.0,8.0,8.4,7.0,8.6,8.5,8.5,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.05
SV10776,9.1,8.6,9.5,8.2,9.5,9.1,9.1,ISTP,Du lịch & Dịch vụ,Du lịch,3.5
SV10777,9.3,8.0,7.6,8.1,10.0,9.0,8.2,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.75
SV10778,5.3,6.1,5.3,5.6,5.4,6.0,8.2,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.8
SV10779,7.7,5.8,7.1,6.4,8.2,8.1,8.4,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.15
SV10780,6.6,7.1,6.9,8.5,7.6,8.5,7.8,ESFP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.95
SV10781,6.4,8.1,5.4,7.0,8.0,8.1,7.6,ESFP,Du lịch & Dịch vụ,Du lịch,3.2
SV10782,9.2,7.1,8.3,7.6,8.9,8.5,8.2,ENTJ,Kinh tế & Quản lý,Kế toán,4.05
SV10783,6.5,8.0,6.1,8.1,6.4,8.4,7.5,ESTP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.15
